Campagne,Site,Station,Transect,Type de poisson (Code),Décompte
2017,Santal,Xajaxa,4,PAP,9
2017,Santal,Xajaxa,4,API,4
2017,Santal,Xajaxa,4,BOS,0
2017,Santal,Xajaxa,4,CAS,0
2017,Santal,Xajaxa,4,DAW,0
2017,Santal,Xajaxa,4,BLE,0
2017,Santal,Xajaxa,4,TRU,0
2018,Santal,Xajaxa,1,PAP,12
2018,Santal,Xajaxa,1,AGL,0
2018,Santal,Xajaxa,1,BEB,0
2018,Santal,Xajaxa,1,BOS,0
2018,Santal,Xajaxa,2,PAP,3
2018,Santal,Xajaxa,2,ALO,0
2018,Santal,Xajaxa,2,API,8
2018,Santal,Xajaxa,2,BEB,0
2018,Santal,Xajaxa,2,DAW,0
2018,Santal,Xajaxa,2,APE,4
2018,Santal,Xajaxa,3,AGL,0
2018,Santal,Xajaxa,4,AGL,0
2018,Santal,Xajaxa,4,API,13
2018,Santal,Xajaxa,4,BOS,0
2018,Santal,Xajaxa,4,NAP,0
2018,Santal,Xajaxa,4,DAW,0
2018,Santal,Xajaxa,4,BLE,0
2019,Santal,Xajaxa,1,PAP,6
2019,Santal,Xajaxa,1,ALO,0
2019,Santal,Xajaxa,2,BOS,0
2019,Santal,Xajaxa,2,CAS,0
2019,Santal,Xajaxa,2,APE,15
2019,Santal,Xajaxa,3,ALO,1
2019,Santal,Xajaxa,3,NAP,0
2019,Santal,Xajaxa,3,APE,3
2019,Santal,Xajaxa,4,API,13
2019,Santal,Xajaxa,4,CAS,0
2019,Santal,Xajaxa,4,NAP,0
2019,Santal,Xajaxa,4,DAW,0
2019,Santal,Xajaxa,4,BLE,0
2019,Santal,Xajaxa,4,SAU,0
2019,Santal,Xajaxa,4,APE,30
2004,Santal,Xepenehe,1,API,12
2004,Santal,Xepenehe,1,BOS,0
2004,Santal,Xepenehe,1,SAU,0
2004,Santal,Xepenehe,2,BEB,0
2004,Santal,Xepenehe,2,BOS,0
2004,Santal,Xepenehe,2,SAU,0
2004,Santal,Xepenehe,2,APE,0
2004,Santal,Xepenehe,3,PAP,0
2004,Santal,Xepenehe,3,ALO,0
2004,Santal,Xepenehe,3,AGL,0
2004,Santal,Xepenehe,3,CAS,0
2004,Santal,Xepenehe,3,BLE,0
2004,Santal,Xepenehe,3,APE,0
2004,Santal,Xepenehe,4,PAP,8
2004,Santal,Xepenehe,4,DAW,0
2004,Santal,Xepenehe,4,BLE,0
2005,Santal,Xepenehe,1,PAP,4
2005,Santal,Xepenehe,1,ALO,1
2005,Santal,Xepenehe,1,BEB,0
2005,Santal,Xepenehe,1,BOS,0
2005,Santal,Xepenehe,1,NAP,0
2005,Santal,Xepenehe,1,SAU,0
2005,Santal,Xepenehe,1,APE,3
2005,Santal,Xepenehe,2,NAP,0
2005,Santal,Xepenehe,2,BLE,0
2005,Santal,Xepenehe,2,SAU,0
2005,Santal,Xepenehe,3,PAP,4
2005,Santal,Xepenehe,3,ALO,0
2005,Santal,Xepenehe,3,BOS,0
2005,Santal,Xepenehe,4,PAP,5
2005,Santal,Xepenehe,4,AGL,0
2005,Santal,Xepenehe,4,BEB,0
2005,Santal,Xepenehe,4,NAP,0
2005,Santal,Xepenehe,4,DAW,0
2005,Santal,Xepenehe,4,SAU,0
2005,Santal,Xepenehe,4,APE,20
2006,Santal,Xepenehe,1,PAP,0
2006,Santal,Xepenehe,1,AGL,0
2006,Santal,Xepenehe,1,BOS,0
2006,Santal,Xepenehe,1,APE,16
2006,Santal,Xepenehe,2,PAP,9
2006,Santal,Xepenehe,2,NAP,0
2006,Santal,Xepenehe,2,DAW,0
2006,Santal,Xepenehe,2,BLE,0
2006,Santal,Xepenehe,2,SAU,0
2006,Santal,Xepenehe,3,AGL,0
2006,Santal,Xepenehe,3,BEB,0
2006,Santal,Xepenehe,3,NAP,0
2006,Santal,Xepenehe,3,DAW,0
2006,Santal,Xepenehe,3,BLE,0
2006,Santal,Xepenehe,3,TRU,0
2006,Santal,Xepenehe,4,API,1
2006,Santal,Xepenehe,4,DAW,0
2006,Santal,Xepenehe,4,BLE,0
2007,Santal,Xepenehe,1,PAP,6
2007,Santal,Xepenehe,1,BOS,0
2007,Santal,Xepenehe,1,CAS,0
2007,Santal,Xepenehe,1,DAW,0
2007,Santal,Xepenehe,2,ALO,1
2007,Santal,Xepenehe,2,BEB,0
2007,Santal,Xepenehe,2,SAU,0
2007,Santal,Xepenehe,3,PAP,7
2007,Santal,Xepenehe,3,BEB,0
2007,Santal,Xepenehe,3,SAU,0
2007,Santal,Xepenehe,4,APE,14
2009,Santal,Xepenehe,1,NAP,0
2009,Santal,Xepenehe,1,DAW,0
2009,Santal,Xepenehe,1,APE,2
2009,Santal,Xepenehe,2,ALO,0
2009,Santal,Xepenehe,2,BOS,0
2009,Santal,Xepenehe,2,DAW,0
2009,Santal,Xepenehe,2,BLE,0
2009,Santal,Xepenehe,2,SAU,0
2009,Santal,Xepenehe,2,APE,0
2009,Santal,Xepenehe,3,AGL,0
2009,Santal,Xepenehe,3,BEB,0
2009,Santal,Xepenehe,3,DAW,2
2009,Santal,Xepenehe,3,BLE,0
2009,Santal,Xepenehe,3,APE,3
2009,Santal,Xepenehe,4,AGL,0
2009,Santal,Xepenehe,4,DAW,0
2010,Santal,Xepenehe,1,TRU,0
2010,Santal,Xepenehe,1,APE,1
2010,Santal,Xepenehe,2,AGL,0
2010,Santal,Xepenehe,2,NAP,0
2010,Santal,Xepenehe,2,TRU,0
2010,Santal,Xepenehe,2,SAU,0
2010,Santal,Xepenehe,2,APE,3
2010,Santal,Xepenehe,3,ALO,1
2010,Santal,Xepenehe,3,API,6
2010,Santal,Xepenehe,3,BEB,0
2010,Santal,Xepenehe,3,DAW,1
2010,Santal,Xepenehe,4,PAP,1
2010,Santal,Xepenehe,4,ALO,0
2010,Santal,Xepenehe,4,API,5
2010,Santal,Xepenehe,4,BEB,0
2010,Santal,Xepenehe,4,TRU,0
2010,Santal,Xepenehe,4,SAU,0
2011,Santal,Xepenehe,1,ALO,1
2011,Santal,Xepenehe,1,API,5
2011,Santal,Xepenehe,1,SAU,0
2011,Santal,Xepenehe,2,API,12
2011,Santal,Xepenehe,2,BOS,0
2011,Santal,Xepenehe,2,NAP,0
2011,Santal,Xepenehe,2,BLE,0
2011,Santal,Xepenehe,2,TRU,0
2011,Santal,Xepenehe,2,SAU,0
2011,Santal,Xepenehe,3,PAP,4
2011,Santal,Xepenehe,3,AGL,0
2011,Santal,Xepenehe,3,BEB,0
2011,Santal,Xepenehe,3,NAP,0
2011,Santal,Xepenehe,3,TRU,0
2011,Santal,Xepenehe,4,PAP,1
2011,Santal,Xepenehe,4,API,7
2011,Santal,Xepenehe,4,BEB,0
2011,Santal,Xepenehe,4,BOS,0
2011,Santal,Xepenehe,4,BLE,0
2011,Santal,Xepenehe,4,APE,7
2012,Santal,Xepenehe,1,API,16
2012,Santal,Xepenehe,1,BEB,0
2012,Santal,Xepenehe,1,TRU,0
2012,Santal,Xepenehe,1,SAU,0
2012,Santal,Xepenehe,1,APE,0
2012,Santal,Xepenehe,2,ALO,0
2012,Santal,Xepenehe,2,AGL,0
2012,Santal,Xepenehe,2,API,12
2012,Santal,Xepenehe,2,BOS,0
2012,Santal,Xepenehe,2,BLE,0
2012,Santal,Xepenehe,2,SAU,0
2012,Santal,Xepenehe,2,APE,9
2012,Santal,Xepenehe,3,ALO,1
2012,Santal,Xepenehe,3,API,10
2012,Santal,Xepenehe,3,BEB,0
2012,Santal,Xepenehe,3,NAP,0
2012,Santal,Xepenehe,3,DAW,0
2012,Santal,Xepenehe,3,BLE,0
2012,Santal,Xepenehe,3,TRU,0
2012,Santal,Xepenehe,3,APE,0
2012,Santal,Xepenehe,4,API,14
2012,Santal,Xepenehe,4,TRU,0
2012,Santal,Xepenehe,4,APE,0
2013,Santal,Xepenehe,1,API,9
2013,Santal,Xepenehe,1,DAW,0
2013,Santal,Xepenehe,1,TRU,0
2013,Santal,Xepenehe,1,SAU,0
2013,Santal,Xepenehe,2,PAP,7
2013,Santal,Xepenehe,2,AGL,0
2013,Santal,Xepenehe,2,API,11
2013,Santal,Xepenehe,2,BEB,0
2013,Santal,Xepenehe,2,CAS,0
2013,Santal,Xepenehe,2,BLE,0
2013,Santal,Xepenehe,2,APE,0
2013,Santal,Xepenehe,3,ALO,0
2013,Santal,Xepenehe,3,CAS,0
2013,Santal,Xepenehe,3,BLE,0
2013,Santal,Xepenehe,4,ALO,0
2013,Santal,Xepenehe,4,CAS,0
2013,Santal,Xepenehe,4,SAU,0
2014,Santal,Xepenehe,1,BEB,0
2014,Santal,Xepenehe,1,BOS,0
2014,Santal,Xepenehe,1,CAS,0
2014,Santal,Xepenehe,1,DAW,0
2014,Santal,Xepenehe,1,APE,0
2014,Santal,Xepenehe,2,ALO,0
2014,Santal,Xepenehe,2,NAP,0
2014,Santal,Xepenehe,2,DAW,0
2014,Santal,Xepenehe,2,BLE,0
2014,Santal,Xepenehe,2,SAU,0
2014,Santal,Xepenehe,2,APE,0
2014,Santal,Xepenehe,3,ALO,1
2014,Santal,Xepenehe,3,API,27
2014,Santal,Xepenehe,3,BEB,0
2014,Santal,Xepenehe,3,BLE,0
2014,Santal,Xepenehe,3,TRU,0
2014,Santal,Xepenehe,4,PAP,3
2015,Santal,Xepenehe,1,API,10
2015,Santal,Xepenehe,1,BEB,0
2015,Santal,Xepenehe,1,NAP,0
2015,Santal,Xepenehe,1,TRU,0
2015,Santal,Xepenehe,2,ALO,6
2015,Santal,Xepenehe,2,BEB,0
2015,Santal,Xepenehe,2,BOS,0
2015,Santal,Xepenehe,2,DAW,0
2015,Santal,Xepenehe,3,BEB,0
2015,Santal,Xepenehe,3,NAP,0
2015,Santal,Xepenehe,4,PAP,1
2015,Santal,Xepenehe,4,AGL,0
2015,Santal,Xepenehe,4,API,12
2017,Santal,Xepenehe,1,PAP,0
2017,Santal,Xepenehe,1,ALO,1
2017,Santal,Xepenehe,1,DAW,0
2017,Santal,Xepenehe,1,BLE,0
2017,Santal,Xepenehe,2,BEB,0
2017,Santal,Xepenehe,2,BOS,0
2017,Santal,Xepenehe,2,TRU,0
2017,Santal,Xepenehe,2,APE,4
2017,Santal,Xepenehe,3,API,0
2017,Santal,Xepenehe,3,BEB,0
2017,Santal,Xepenehe,3,CAS,0
2017,Santal,Xepenehe,3,DAW,0
2017,Santal,Xepenehe,4,ALO,2
2017,Santal,Xepenehe,4,DAW,0
2018,Santal,Xepenehe,1,AGL,0
2018,Santal,Xepenehe,1,BEB,0
2018,Santal,Xepenehe,1,BLE,0
2018,Santal,Xepenehe,1,TRU,0
2018,Santal,Xepenehe,1,SAU,0
2018,Santal,Xepenehe,2,API,15
2018,Santal,Xepenehe,2,CAS,0
2018,Santal,Xepenehe,2,TRU,0
2018,Santal,Xepenehe,2,SAU,0
2018,Santal,Xepenehe,4,AGL,0
2018,Santal,Xepenehe,4,BOS,0
2018,Santal,Xepenehe,4,CAS,0
2018,Santal,Xepenehe,4,SAU,0
2019,Santal,Xepenehe,1,ALO,0
2019,Santal,Xepenehe,1,AGL,0
2019,Santal,Xepenehe,1,API,18
2019,Santal,Xepenehe,2,CAS,0
2019,Santal,Xepenehe,2,NAP,0
2019,Santal,Xepenehe,2,TRU,0
2019,Santal,Xepenehe,3,DAW,0
2019,Santal,Xepenehe,4,ALO,0
2019,Santal,Xepenehe,4,API,17
2019,Santal,Xepenehe,4,CAS,0
2019,Santal,Xepenehe,4,SAU,0
2011,Ouegoa,Tiari,1,BEB,0
2011,Ouegoa,Tiari,1,NAP,2
2011,Ouegoa,Tiari,2,BEB,0
2011,Ouegoa,Tiari,2,BOS,0
2011,Ouegoa,Tiari,2,TRU,0
2011,Ouegoa,Tiari,2,SAU,0
2011,Ouegoa,Tiari,2,APE,0
2011,Ouegoa,Tiari,3,ALO,0
2011,Ouegoa,Tiari,3,API,0
2011,Ouegoa,Tiari,3,NAP,2
2011,Ouegoa,Tiari,3,BLE,0
2011,Ouegoa,Tiari,3,APE,0
2011,Ouegoa,Tiari,4,API,0
2011,Ouegoa,Tiari,4,CAS,1
2011,Ouegoa,Tiari,4,NAP,1
2011,Ouegoa,Tiari,4,BLE,0
2011,Ouegoa,Tiari,4,TRU,0
2011,Ouegoa,Tiari,4,APE,0
2012,Ouegoa,Tiari,1,ALO,0
2012,Ouegoa,Tiari,2,PAP,5
2012,Ouegoa,Tiari,2,AGL,1
2012,Ouegoa,Tiari,2,BLE,0
2012,Ouegoa,Tiari,2,TRU,0
2012,Ouegoa,Tiari,2,SAU,0
2012,Ouegoa,Tiari,3,AGL,2
2012,Ouegoa,Tiari,3,SAU,0
2012,Ouegoa,Tiari,3,APE,0
2012,Ouegoa,Tiari,4,PAP,4
2012,Ouegoa,Tiari,4,BOS,0
2012,Ouegoa,Tiari,4,APE,0
2013,Ouegoa,Tiari,1,PAP,2
2013,Ouegoa,Tiari,1,AGL,0
2013,Ouegoa,Tiari,1,SAU,0
2013,Ouegoa,Tiari,2,PAP,5
2013,Ouegoa,Tiari,2,AGL,0
2013,Ouegoa,Tiari,2,BEB,0
2013,Ouegoa,Tiari,2,NAP,0
2013,Ouegoa,Tiari,2,BLE,0
2013,Ouegoa,Tiari,2,SAU,0
2013,Ouegoa,Tiari,2,APE,0
2013,Ouegoa,Tiari,3,PAP,15
2013,Ouegoa,Tiari,3,BOS,0
2013,Ouegoa,Tiari,3,CAS,0
2013,Ouegoa,Tiari,3,NAP,1
2013,Ouegoa,Tiari,3,DAW,0
2013,Ouegoa,Tiari,3,TRU,0
2013,Ouegoa,Tiari,4,PAP,17
2013,Ouegoa,Tiari,4,ALO,0
2013,Ouegoa,Tiari,4,BEB,0
2013,Ouegoa,Tiari,4,DAW,0
2016,Ouégoa,Tiari,1,PAP,3
2016,Ouégoa,Tiari,1,SAU,0
2016,Ouégoa,Tiari,1,APE,0
2016,Ouégoa,Tiari,2,BEB,0
2016,Ouégoa,Tiari,2,CAS,0
2016,Ouégoa,Tiari,3,CAS,0
2016,Ouégoa,Tiari,3,BLE,0
2016,Ouégoa,Tiari,3,SAU,0
2016,Ouégoa,Tiari,4,PAP,7
2016,Ouégoa,Tiari,4,CAS,0
2017,Ouégoa,Tiari,1,PAP,0
2017,Ouégoa,Tiari,1,BOS,0
2017,Ouégoa,Tiari,1,NAP,0
2017,Ouégoa,Tiari,1,SAU,0
2017,Ouégoa,Tiari,2,BEB,0
2017,Ouégoa,Tiari,2,DAW,0
2017,Ouégoa,Tiari,2,TRU,0
2017,Ouégoa,Tiari,2,SAU,0
2017,Ouégoa,Tiari,2,APE,0
2017,Ouégoa,Tiari,3,BOS,0
2017,Ouégoa,Tiari,3,NAP,2
2017,Ouégoa,Tiari,4,ALO,0
2017,Ouégoa,Tiari,4,AGL,0
2017,Ouégoa,Tiari,4,API,0
2017,Ouégoa,Tiari,4,BLE,0
2017,Ouégoa,Tiari,4,SAU,0
2011,Ouegoa,Amos,1,PAP,2
2011,Ouegoa,Amos,1,API,0
2011,Ouegoa,Amos,1,BEB,0
2011,Ouegoa,Amos,1,BOS,0
2011,Ouegoa,Amos,1,CAS,0
2011,Ouegoa,Amos,1,NAP,2
2011,Ouegoa,Amos,1,DAW,0
2011,Ouegoa,Amos,1,SAU,0
2011,Ouegoa,Amos,2,ALO,0
2011,Ouegoa,Amos,2,API,1
2011,Ouegoa,Amos,2,BOS,0
2011,Ouegoa,Amos,2,BLE,0
2011,Ouegoa,Amos,2,APE,0
2011,Ouegoa,Amos,3,API,0
2011,Ouegoa,Amos,3,BEB,0
2011,Ouegoa,Amos,3,BOS,0
2011,Ouegoa,Amos,3,BLE,0
2011,Ouegoa,Amos,3,TRU,0
2011,Ouegoa,Amos,3,SAU,0
2011,Ouegoa,Amos,3,APE,2
2011,Ouegoa,Amos,4,ALO,0
2011,Ouegoa,Amos,4,API,2
2011,Ouegoa,Amos,4,BOS,0
2011,Ouegoa,Amos,4,DAW,0
2011,Ouegoa,Amos,4,BLE,0
2011,Ouegoa,Amos,4,TRU,0
2012,Ouegoa,Amos,1,BOS,0
2012,Ouegoa,Amos,1,DAW,0
2012,Ouegoa,Amos,1,TRU,0
2012,Ouegoa,Amos,1,SAU,0
2012,Ouegoa,Amos,2,CAS,0
2012,Ouegoa,Amos,2,DAW,0
2012,Ouegoa,Amos,2,APE,0
2012,Ouegoa,Amos,3,ALO,0
2012,Ouegoa,Amos,3,CAS,0
2012,Ouegoa,Amos,3,BLE,0
2012,Ouegoa,Amos,3,TRU,0
2012,Ouegoa,Amos,3,APE,0
2012,Ouegoa,Amos,4,PAP,8
2012,Ouegoa,Amos,4,BEB,0
2012,Ouegoa,Amos,4,BOS,0
2012,Ouegoa,Amos,4,NAP,2
2012,Ouegoa,Amos,4,DAW,0
2012,Ouegoa,Amos,4,APE,0
2013,Ouegoa,Amos,1,ALO,0
2013,Ouegoa,Amos,1,AGL,0
2013,Ouegoa,Amos,1,BOS,0
2013,Ouegoa,Amos,1,BLE,0
2013,Ouegoa,Amos,1,TRU,0
2013,Ouegoa,Amos,2,AGL,0
2013,Ouegoa,Amos,2,NAP,5
2013,Ouegoa,Amos,2,BLE,0
2013,Ouegoa,Amos,2,APE,0
2013,Ouegoa,Amos,3,PAP,12
2013,Ouegoa,Amos,3,BEB,0
2013,Ouegoa,Amos,3,NAP,12
2013,Ouegoa,Amos,3,BLE,0
2013,Ouegoa,Amos,3,TRU,0
2013,Ouegoa,Amos,3,APE,0
2013,Ouegoa,Amos,4,TRU,0
2013,Ouegoa,Amos,4,APE,0
2016,Ouégoa,Amos,1,ALO,0
2016,Ouégoa,Amos,1,BEB,0
2016,Ouégoa,Amos,1,CAS,0
2016,Ouégoa,Amos,1,SAU,0
2016,Ouégoa,Amos,2,AGL,0
2016,Ouégoa,Amos,2,BLE,0
2016,Ouégoa,Amos,3,PAP,3
2016,Ouégoa,Amos,4,ALO,2
2016,Ouégoa,Amos,4,BEB,0
2016,Ouégoa,Amos,4,BOS,0
2017,Ouégoa,Amos,1,ALO,1
2017,Ouégoa,Amos,1,API,0
2017,Ouégoa,Amos,1,DAW,0
2017,Ouégoa,Amos,1,TRU,0
2017,Ouégoa,Amos,1,SAU,0
2017,Ouégoa,Amos,2,PAP,9
2017,Ouégoa,Amos,2,NAP,18
2017,Ouégoa,Amos,2,APE,0
2017,Ouégoa,Amos,3,ALO,0
2017,Ouégoa,Amos,3,API,0
2017,Ouégoa,Amos,3,BOS,0
2017,Ouégoa,Amos,3,CAS,0
2017,Ouégoa,Amos,4,BEB,0
2017,Ouégoa,Amos,4,DAW,0
2017,Ouégoa,Amos,4,TRU,0
2017,Ouégoa,Amos,4,SAU,0
2017,Ouégoa,Amos,4,APE,0
2011,Ouegoa,Balade,1,PAP,0
2011,Ouegoa,Balade,1,ALO,0
2011,Ouegoa,Balade,1,AGL,0
2011,Ouegoa,Balade,1,BOS,0
2011,Ouegoa,Balade,1,CAS,0
2011,Ouegoa,Balade,2,API,0
2011,Ouegoa,Balade,2,TRU,0
2011,Ouegoa,Balade,3,PAP,6
2011,Ouegoa,Balade,3,BEB,0
2011,Ouegoa,Balade,3,NAP,5
2011,Ouegoa,Balade,3,DAW,0
2011,Ouegoa,Balade,3,BLE,0
2011,Ouegoa,Balade,3,TRU,0
2011,Ouegoa,Balade,3,SAU,0
2011,Ouegoa,Balade,3,APE,0
2011,Ouegoa,Balade,4,AGL,0
2011,Ouegoa,Balade,4,API,2
2011,Ouegoa,Balade,4,BEB,0
2011,Ouegoa,Balade,4,CAS,0
2011,Ouegoa,Balade,4,APE,0
2012,Ouegoa,Balade,1,ALO,0
2012,Ouegoa,Balade,1,BEB,0
2012,Ouegoa,Balade,1,BLE,0
2012,Ouegoa,Balade,1,TRU,0
2012,Ouegoa,Balade,2,NAP,2
2012,Ouegoa,Balade,2,SAU,0
2012,Ouegoa,Balade,4,BEB,0
2012,Ouegoa,Balade,4,BOS,0
2012,Ouegoa,Balade,4,NAP,8
2012,Ouegoa,Balade,4,BLE,0
2012,Ouegoa,Balade,4,APE,0
2013,Ouegoa,Balade,1,PAP,3
2013,Ouegoa,Balade,1,ALO,0
2013,Ouegoa,Balade,1,BEB,0
2013,Ouegoa,Balade,1,BOS,0
2013,Ouegoa,Balade,1,CAS,0
2013,Ouegoa,Balade,2,PAP,4
2013,Ouegoa,Balade,2,API,0
2013,Ouegoa,Balade,2,BOS,0
2013,Ouegoa,Balade,2,NAP,3
2013,Ouegoa,Balade,3,ALO,1
2013,Ouegoa,Balade,3,BOS,0
2013,Ouegoa,Balade,3,CAS,0
2013,Ouegoa,Balade,3,NAP,2
2013,Ouegoa,Balade,4,BOS,0
2013,Ouegoa,Balade,4,TRU,0
2013,Ouegoa,Balade,4,APE,0
2016,Ouégoa,Balade,1,ALO,0
2016,Ouégoa,Balade,1,BOS,0
2016,Ouégoa,Balade,1,CAS,0
2016,Ouégoa,Balade,1,NAP,8
2016,Ouégoa,Balade,2,ALO,0
2016,Ouégoa,Balade,2,BEB,0
2016,Ouégoa,Balade,2,NAP,16
2016,Ouégoa,Balade,2,DAW,0
2016,Ouégoa,Balade,3,BLE,0
2016,Ouégoa,Balade,3,TRU,0
2016,Ouégoa,Balade,3,APE,0
2016,Ouégoa,Balade,4,ALO,0
2016,Ouégoa,Balade,4,AGL,0
2016,Ouégoa,Balade,4,NAP,16
2016,Ouégoa,Balade,4,BLE,0
2016,Ouégoa,Balade,4,APE,0
2017,Ouégoa,Balade,1,AGL,0
2017,Ouégoa,Balade,1,BEB,0
2017,Ouégoa,Balade,1,DAW,0
2017,Ouégoa,Balade,1,TRU,0
2017,Ouégoa,Balade,1,APE,0
2017,Ouégoa,Balade,2,PAP,2
2017,Ouégoa,Balade,2,ALO,0
2017,Ouégoa,Balade,2,AGL,0
2017,Ouégoa,Balade,2,BEB,0
2017,Ouégoa,Balade,2,CAS,0
2017,Ouégoa,Balade,2,NAP,0
2017,Ouégoa,Balade,3,ALO,2
2017,Ouégoa,Balade,3,AGL,0
2017,Ouégoa,Balade,3,BEB,0
2017,Ouégoa,Balade,3,BOS,0
2017,Ouégoa,Balade,3,TRU,0
2017,Ouégoa,Balade,4,AGL,0
2017,Ouégoa,Balade,4,API,0
2017,Ouégoa,Balade,4,BEB,0
2017,Ouégoa,Balade,4,CAS,0
2017,Ouégoa,Balade,4,NAP,24
2017,Ouégoa,Balade,4,TRU,0
2017,Mouli,Mouli Velo,1,PAP,6
2017,Mouli,Mouli Velo,1,ALO,1
2017,Mouli,Mouli Velo,1,BEB,0
2017,Mouli,Mouli Velo,1,BOS,0
2017,Mouli,Mouli Velo,1,BLE,0
2017,Mouli,Mouli Velo,1,TRU,0
2017,Mouli,Mouli Velo,1,APE,0
2017,Mouli,Mouli Velo,2,API,0
2017,Mouli,Mouli Velo,2,BEB,0
2017,Mouli,Mouli Velo,2,NAP,0
2017,Mouli,Mouli Velo,2,APE,0
2017,Mouli,Mouli Velo,3,PAP,3
2017,Mouli,Mouli Velo,3,ALO,1
2017,Mouli,Mouli Velo,3,BEB,0
2017,Mouli,Mouli Velo,3,CAS,0
2017,Mouli,Mouli Velo,3,DAW,0
2017,Mouli,Mouli Velo,3,BLE,0
2017,Mouli,Mouli Velo,3,SAU,0
2017,Mouli,Mouli Velo,4,CAS,0
2017,Mouli,Mouli Velo,4,NAP,1
2017,Mouli,Mouli Velo,4,TRU,0
2018,Mouli,Mouli Velo,1,ALO,0
2018,Mouli,Mouli Velo,1,AGL,0
2018,Mouli,Mouli Velo,1,BEB,0
2018,Mouli,Mouli Velo,1,NAP,12
2018,Mouli,Mouli Velo,1,SAU,0
2018,Mouli,Mouli Velo,2,API,0
2018,Mouli,Mouli Velo,2,BEB,0
2018,Mouli,Mouli Velo,2,CAS,0
2018,Mouli,Mouli Velo,2,DAW,0
2018,Mouli,Mouli Velo,2,BLE,0
2018,Mouli,Mouli Velo,2,APE,0
2018,Mouli,Mouli Velo,3,BEB,0
2018,Mouli,Mouli Velo,3,DAW,0
2018,Mouli,Mouli Velo,3,TRU,0
2018,Mouli,Mouli Velo,3,SAU,0
2018,Mouli,Mouli Velo,4,ALO,0
2018,Mouli,Mouli Velo,4,API,0
2018,Mouli,Mouli Velo,4,BEB,0
2018,Mouli,Mouli Velo,4,BOS,0
2018,Mouli,Mouli Velo,4,TRU,0
2019,Mouli,Mouli Velo,1,ALO,1
2019,Mouli,Mouli Velo,1,BOS,0
2019,Mouli,Mouli Velo,1,CAS,0
2019,Mouli,Mouli Velo,1,NAP,0
2019,Mouli,Mouli Velo,1,BLE,0
2019,Mouli,Mouli Velo,1,APE,0
2019,Mouli,Mouli Velo,2,NAP,1
2019,Mouli,Mouli Velo,2,BLE,0
2019,Mouli,Mouli Velo,2,SAU,0
2019,Mouli,Mouli Velo,3,AGL,0
2019,Mouli,Mouli Velo,3,CAS,0
2019,Mouli,Mouli Velo,3,NAP,1
2019,Mouli,Mouli Velo,3,BLE,0
2019,Mouli,Mouli Velo,3,SAU,0
2019,Mouli,Mouli Velo,3,APE,0
2019,Mouli,Mouli Velo,4,PAP,0
2019,Mouli,Mouli Velo,4,AGL,0
2019,Mouli,Mouli Velo,4,BOS,0
2019,Mouli,Mouli Velo,4,NAP,1
2019,Mouli,Mouli Velo,4,DAW,0
2019,Mouli,Mouli Velo,4,BLE,0
2019,Mouli,Mouli Velo,4,TRU,0
2019,Mouli,Mouli Velo,4,SAU,0
2019,Mouli,Mouli Velo,4,APE,0
2017,Mouli,Gece,1,ALO,0
2017,Mouli,Gece,2,PAP,1
2017,Mouli,Gece,2,AGL,0
2017,Mouli,Gece,2,BOS,0
2017,Mouli,Gece,2,TRU,0
2017,Mouli,Gece,2,SAU,0
2017,Mouli,Gece,3,AGL,0
2017,Mouli,Gece,3,API,0
2017,Mouli,Gece,3,BEB,0
2017,Mouli,Gece,3,BOS,0
2017,Mouli,Gece,3,CAS,0
2017,Mouli,Gece,3,NAP,0
2017,Mouli,Gece,3,SAU,0
2017,Mouli,Gece,4,ALO,1
2017,Mouli,Gece,4,AGL,0
2017,Mouli,Gece,4,BEB,0
2017,Mouli,Gece,4,APE,0
2018,Mouli,Gece,1,ALO,12
2018,Mouli,Gece,1,API,0
2018,Mouli,Gece,1,BOS,0
2018,Mouli,Gece,1,NAP,3
2018,Mouli,Gece,2,PAP,3
2018,Mouli,Gece,2,ALO,0
2018,Mouli,Gece,2,BOS,0
2018,Mouli,Gece,2,CAS,0
2018,Mouli,Gece,2,BLE,0
2018,Mouli,Gece,2,APE,0
2018,Mouli,Gece,3,PAP,1
2018,Mouli,Gece,3,API,0
2018,Mouli,Gece,3,BEB,0
2018,Mouli,Gece,3,CAS,0
2018,Mouli,Gece,4,PAP,5
2018,Mouli,Gece,4,BEB,0
2018,Mouli,Gece,4,BOS,0
2018,Mouli,Gece,4,CAS,0
2018,Mouli,Gece,4,TRU,0
2018,Mouli,Gece,4,APE,0
2019,Mouli,Gece,1,PAP,3
2019,Mouli,Gece,1,BEB,0
2019,Mouli,Gece,1,NAP,11
2019,Mouli,Gece,1,DAW,0
2019,Mouli,Gece,2,PAP,1
2019,Mouli,Gece,2,BEB,0
2019,Mouli,Gece,2,CAS,0
2019,Mouli,Gece,2,BLE,0
2019,Mouli,Gece,3,PAP,10
2019,Mouli,Gece,3,AGL,0
2019,Mouli,Gece,3,API,0
2019,Mouli,Gece,3,BOS,0
2019,Mouli,Gece,3,CAS,0
2019,Mouli,Gece,3,BLE,0
2019,Mouli,Gece,3,SAU,0
2019,Mouli,Gece,4,BOS,0
2019,Mouli,Gece,4,BLE,0
2019,Mouli,Gece,4,TRU,0
2019,Mouli,Gece,4,SAU,0
2019,Mouli,Gece,4,APE,0
2017,Mouli,Gee,1,ALO,3
